Gene,log2FC_metabR_v_metabS,t,p,FDR
Zm00001d029680,1.266047459335717,3.7241648198809365,0.0004951172893118674,0.036116495868568924
Zm00001d035962,-0.46310676363713477,-3.7202925889749006,0.0004953634096686511,0.036116495868568924
Zm00001d045519,-0.4511279042016785,-3.8892335631716124,0.0004977740092528564,0.03617046441731998
Zm00001d049724,-0.6536929751417124,-3.7202712631361,0.0004997053072104327,0.03618936027536692
Zm00001d042535,0.5361729634272887,3.732546693698675,0.0005063709586022464,0.03654985579191015
Zm00001d023431,0.8974500185123175,3.695329894605643,0.0005112209018331525,0.0367773335823757
Zm00001d020607,0.8888755698382251,3.687344770646728,0.0005167759050560393,0.03695497674006105
Zm00001d023481,0.9706712830865762,3.7663644863695898,0.0005171034428853098,0.03695497674006105
Zm00001d047059,-0.8207077402060081,-3.7930204485061885,0.0005196484518166247,0.03701469597249076
Zm00001d044395,0.8224361905064326,3.6793580845386877,0.0005293555206340882,0.03758250637314933
Zm00001d044925,1.349008080334405,3.682278766313181,0.0005311346528760555,0.03758558749469969
Zm00001d004804,-1.086933618080911,-3.7143650653410827,0.0005363670799003967,0.03783222393538498
Zm00001d006837,-1.0887382868631899,-3.792604493871007,0.0005393448268527849,0.0379187431190591
Zm00001d010196,-0.6530166784142785,-3.884168118679449,0.000542254697500668,0.03799994569475555
Zm00001d019861,-0.9173453318426691,-3.7493354088734003,0.0005606693361966556,0.03916365743871735
Zm00001d039824,-0.6190977785255296,-3.709420191713043,0.0005675059476271047,0.03951374208976632
Zm00001d042099,-1.1046985600190635,-3.6516864984177926,0.0005744864871231666,0.03987157176975977
Zm00001d013094,-0.3661303767214088,-3.6472053523684203,0.0005831088649911868,0.04030132114145275
Zm00001d042097,0.7766266135745401,3.827050761273098,0.0005844007960846109,0.04030132114145275
Zm00001d053350,-0.8616379442348863,-3.701532281111673,0.0005866632509965002,0.04030276418840957
Zm00001d043970,0.8006157305975488,3.7693166920060857,0.0005881441527448704,0.04030276418840957
ENSRNA049478212,-0.9539823941701618,-3.691112901931884,0.0005919582149297619,0.0404361614703125
Zm00001d016442,-0.9659354944943832,-3.6426159505259417,0.0005956938883192541,0.040506477585451166
Zm00001d002961,-0.8505228120015689,-3.6438776554910204,0.0005967288422351031,0.040506477585451166
Zm00001d033374,-1.1797906037650896,-3.6486493181369526,0.0006019525876093906,0.040733379162792946
Zm00001d031648,-0.44598393683262394,-3.6794390830599726,0.0006046396304976825,0.04073444102784893
Zm00001d017046,-0.5585730802115129,-3.7572935542050643,0.0006083757781297089,0.04073444102784893
Zm00001d018413,-0.8619819355809257,-3.687700443765135,0.000609543135560193,0.04073444102784893
Zm00001d002347,0.7420844136051835,3.729893330108388,0.0006103791504792522,0.04073444102784893
Zm00001d016219,-1.1714152003763374,-3.677240580655308,0.0006132195917269611,0.04073444102784893
Zm00001d040050,-0.9102816377182648,-3.6328167356205068,0.0006132551849579177,0.04073444102784893
Zm00001d016982,1.4265014403823613,3.7349011545751556,0.0006177441922647263,0.0408960974671352
Zm00001d039140,-0.642368305783749,-3.776846719726468,0.0006210319430601648,0.0408960974671352
Zm00001d006692,0.8748593679809905,3.8103782938413127,0.0006218807007726087,0.0408960974671352
Zm00001d027257,-1.1010410075559705,-3.7907546088053388,0.0006232433806296581,0.0408960974671352
Zm00001d011610,-1.0280878247920837,-3.6260933136113103,0.0006309692460607388,0.04127796995226356
Zm00001d018831,0.8135027562256809,3.6208044542809255,0.0006329402204393397,0.04128219136564295
Zm00001d002025,-0.8866397914460258,-3.6311967863569703,0.0006356251330971054,0.04133281270896313
Zm00001d028952,-0.8205960846023639,-3.684262391351282,0.0006399645126043889,0.04149039388004622
Zm00001d038227,0.8090874899638205,3.686316818667687,0.0006453813635476847,0.04160700123626495
Zm00001d018770,0.39454780464629646,3.6189237037519275,0.0006456060042202375,0.04160700123626495
Zm00001d043904,1.612454637467099,3.6270145923577366,0.0006507503814081299,0.04170455759539508
Zm00001d005308,-0.9821710926482132,-3.6525040991927185,0.0006520973663073478,0.04170455759539508
Zm00001d026038,-0.6595274846425679,-3.694115947516035,0.0006533694357856036,0.04170455759539508
Zm00001d017720,-1.3341266713091482,-3.612700386742757,0.0006550439624537182,0.04170455759539508
Zm00001d031309,-0.947145276917885,-3.679421362027863,0.0006570154649999044,0.04170455759539508
Zm00001d027585,-0.5489234025952365,-3.6342778072790733,0.0006586754732439788,0.04170455759539508
Zm00001d032224,-0.7016399722112339,-3.6032626470263307,0.0006723789624798415,0.04244808761964574
Zm00001d020428,-0.4968979061103497,-3.759039045002768,0.0006789927080337691,0.0426019983400388
Zm00001d018838,-0.9188673809641006,-3.598608304666541,0.0006802372069350335,0.0426019983400388
Zm00001d011543,-0.7430875298205375,-3.6175245000332135,0.000681843264840871,0.0426019983400388
Zm00001d039043,0.62561826322505,3.6602517272004613,0.0006826927825442001,0.0426019983400388
Zm00001d012101,-0.48130951598150506,-3.6204520408341425,0.0006846538940765448,0.0426019983400388
Zm00001d027454,0.7326010159691254,3.5985667738298908,0.0006881216364109188,0.042695088581209274
Zm00001d033109,0.8209422590923148,3.632420934135609,0.000690356875710828,0.04271139367612077
Zm00001d023992,-0.5322680016282669,-3.715591127101893,0.0006955445609525559,0.04290974906799614
Zm00001d017640,0.9737106986370758,3.587730930349352,0.0007032921532936513,0.04315440511703389
Zm00001d018013,-1.1048210979483353,-3.6118522281834644,0.0007044832313116658,0.04315440511703389
Zm00001d009512,-0.6454377927590867,-3.749069498856947,0.0007054890279592684,0.04315440511703389
Zm00001d032504,1.7761272271464086,3.592567986603844,0.0007092154494382892,0.04319126091496059
Zm00001d022041,-1.0516986062909024,-3.6613870385690745,0.0007135219303013554,0.04319126091496059
Zm00001d046506,-0.6840615869216711,-3.6467915987973827,0.0007142940995036678,0.04319126091496059
Zm00001d017882,0.6867829992552732,3.6569561722286252,0.00071576760205923,0.04319126091496059
Zm00001d043253,-1.098318297052226,-3.6056777846296035,0.0007160645916907201,0.04319126091496059
Zm00001d033139,1.3018632969011121,3.5783861522852565,0.0007228269891356393,0.04346871810807177
Zm00001d025551,-0.8448107592600398,-3.5778293733811553,0.0007246793773443202,0.04346871810807177
Zm00001d004587,1.0207583283668082,3.580242025146812,0.000733734378190438,0.04384303102766956
Zm00001d007403,-1.223372114225941,-3.5824632612583924,0.0007349690709819917,0.04384303102766956
Zm00001d003950,0.712657882826063,3.5780222722765602,0.0007399980218635926,0.04402175045448965
Zm00001d008404,-0.7494951163328929,-3.571319559550728,0.0007433119019306063,0.0440286431058121
Zm00001d006565,-0.7096982263556244,-3.5704194451163573,0.0007441804459558155,0.0440286431058121
ENSRNA049463790,-0.9662143469383642,-3.5666074460466914,0.0007496097482103786,0.044229017677786205
Zm00001d027967,0.9061224214016015,3.5663023127546696,0.0007526469579002514,0.044287546810793596
Zm00001d045391,1.5589262005862738,3.5653767177549933,0.0007601713024820655,0.04445422356120044
Zm00001d038051,0.8487620211576652,3.5721101288958383,0.0007635246294859647,0.04445422356120044
Zm00001d011454,-1.0115476057105464,-3.5896096144191887,0.0007637453621307331,0.04445422356120044
Zm00001d034801,-0.6760824581011641,-3.5873766561028466,0.0007641152869420534,0.04445422356120044
Zm00001d042761,-0.5008434219788054,-3.611093036393985,0.0007657442222373588,0.04445422356120044
Zm00001d004354,-0.8518879952838119,-3.561190220361453,0.0007713849498647766,0.044650416764853894
Zm00001d016144,-0.7553589649864163,-3.602190248626093,0.0007732477272938122,0.044650416764853894
Zm00001d020429,-0.9766624543675753,-3.640406859945316,0.0007855412676379935,0.045106989006406334
Zm00001d037448,1.2238129587380053,3.5521836563340012,0.0007862103918869842,0.045106989006406334
Zm00001d003674,-1.0214494149364535,-3.557740862896439,0.0007876444201283001,0.045106989006406334
Zm00001d005450,-0.995112559210555,-3.5950282628857377,0.0007894868769478156,0.045106989006406334
Zm00001d042158,1.2965908347485349,3.567274585025035,0.0007956745003767068,0.04518140964295673
Zm00001d049469,1.085222921740052,3.550195640914995,0.0007957561084279925,0.04518140964295673
Zm00001d006212,1.2949817772970285,3.622001503322564,0.0007970489740283306,0.04518140964295673
Zm00001d044534,1.3681788453993933,3.600156356830748,0.0008115942450266622,0.04563986196546354
Zm00001d018327,-0.588371486888045,-3.628544903719771,0.0008147300260693567,0.04563986196546354
Zm00001d045667,0.8499616223435056,3.551637579658543,0.0008157702934885636,0.04563986196546354
Zm00001d031183,-0.6271434960962309,-3.6480495280245933,0.0008169290030238381,0.04563986196546354
Zm00001d043610,-0.6507170526196911,-3.5375403556235603,0.0008207645917536482,0.04563986196546354
Zm00001d019163,1.599223761424394,3.61341956151768,0.0008211536111698874,0.04563986196546354
Zm00001d029963,1.1448202223409298,3.635180149930203,0.0008218956980752751,0.04563986196546354
Zm00001d025441,-0.4980811380110008,-3.6431724149518656,0.0008219980680950762,0.04563986196546354
Zm00001d046028,-0.5265578028732234,-3.652009374335978,0.0008271425786090268,0.045807204706989575
Zm00001d014025,-1.026376060120065,-3.5626916211800594,0.0008292428301994973,0.045807204706989575
Zm00001d034537,-0.9589951633399982,-3.6593227726695403,0.0008331122093315608,0.04590384677065043
Zm00001d002711,1.0325294592103025,3.5682858408609626,0.0008396585440729764,0.04614649844172823
Zm00001d012476,0.7335349157307136,3.572142813683893,0.0008426604423208435,0.04614649844172823
Zm00001d048083,0.36811039680285884,3.576809675120951,0.0008439093646866344,0.04614649844172823
Zm00001d011938,-0.5835929719360973,-3.554469570350222,0.0008472244778782606,0.046211080211526076
Zm00001d047076,0.3001467794073577,3.674856557870058,0.0008508545685363964,0.046251109911122065
Zm00001d043994,-0.9689415507777035,-3.58739898025542,0.0008522302047906949,0.046251109911122065
Zm00001d053715,-1.5634610389380614,-3.5327869869053825,0.0008550860502199938,0.046290083328659366
Zm00001d039799,-0.9903153305382979,-3.5934193358699775,0.0008664286923665784,0.046787149387795234
Zm00001d053416,-1.0841835435556968,-3.6140945944681393,0.0008726003051814973,0.04689849775784592
Zm00001d031462,-0.8947289902321399,-3.6765483542931445,0.0008728223236543782,0.04689849775784592
Zm00001d032546,-0.424391086001112,-3.5425916096802275,0.000876643742795036,0.046903807944831885
Zm00001d018428,1.4296228131712296,3.6354949186533387,0.0008780250216018354,0.046903807944831885
Zm00001d000357,-0.8951569979941745,-3.5703444737098993,0.0008798014302760341,0.046903807944831885
Zm00001d044541,-1.0518561970838036,-3.5143880961308023,0.00088158538069394,0.046903807944831885
Zm00001d049769,0.7918003565982448,3.541881432901364,0.0008887389279489171,0.04716851163187709
Zm00001d028120,-0.9272803182398961,-3.517636841603604,0.0008960030394479903,0.04743777461175252
Zm00001d042665,0.7383981308272807,3.5407298376364484,0.0009133962463776324,0.04807273682463392
Zm00001d044555,1.0678739735988114,3.502523522214991,0.0009145865341305023,0.04807273682463392
Zm00001d018655,-0.614204825925713,-3.7061927124894587,0.0009146563023805845,0.04807273682463392
Zm00001d041701,0.5076781239085193,3.5183357112314937,0.0009285382496109065,0.04868418222051954
Zm00001d015293,-0.3261413563277866,-3.499133967822004,0.0009314790867543548,0.048720406146325605
Zm00001d039612,-0.8282183954094617,-3.6263029217523,0.0009354527675264085,0.04877677772276595
Zm00001d014138,-0.3395839811797572,-3.533307807346279,0.0009399366354413223,0.04877677772276595
Zm00001d036440,-0.3720104692888624,-3.4978753127714888,0.0009420462032645369,0.04877677772276595
Zm00001d044442,-0.669595032656555,-3.501351781426481,0.0009426943480960249,0.04877677772276595
Zm00001d051800,1.295752231184252,3.519067957556857,0.0009438196114269388,0.04877677772276595
Zm00001d011917,-0.7862363305617455,-3.6231723432157215,0.0009473483494052425,0.04884257418576458
Zm00001d006610,-0.8531109322166466,-3.554999856259719,0.0009541339234872295,0.04907557239713175
Zm00001d015215,-1.1461453619552089,-3.4846186913999246,0.0009681278096411959,0.04964802013946159
Zm00001d015127,1.120834369208953,3.4830293412797912,0.000969849104968701,0.04964802013946159
Zm00001d024996,-0.7868447396293679,-3.483081625277592,0.0009742641304343383,0.049756404434965
Zm00001d023343,1.539058554770536,3.496195430596578,0.0009786600577276143,0.04986330562360884
Zm00001d008374,-0.9276004461137921,-3.47909373318779,0.000981266468863758,0.049878742058159196
Zm00001d004731,-0.5460255145964306,-3.540292681913555,0.0009894997819661676,0.049965000643708464
Zm00001d000967,-1.1245536271287193,-3.4764112371701765,0.0009898031652151764,0.049965000643708464
Zm00001d039710,0.686566821910108,3.5084551361131573,0.0009898857151635233,0.049965000643708464
Zm00001d007462,-1.2218407318006774,-3.481642094375976,0.0010000779503084492,0.05017864779268606
Zm00001d032376,-1.0489707670323454,-3.472754164072943,0.001000498248200131,0.05017864779268606
Zm00001d007245,-1.6285983787795486,-3.476143963227839,0.0010017204716588572,0.05017864779268606
Zm00001d025756,1.048558595310837,3.4917407549220543,0.0010033875724685076,0.05017864779268606
Zm00001d011969,0.5162816672631392,3.531324353033033,0.0010203439846860778,0.050909052176019196
Zm00001d051592,-0.5790247072161736,-3.497717574243081,0.0010251647966631333,0.05103199656768618
Zm00001d037228,1.0193603134368685,3.489000008788054,0.001047084113033035,0.0514460504330621
Zm00001d031496,1.4072706407132856,3.4586953476097295,0.0010471074347666726,0.0514460504330621
Zm00001d020506,0.7728489923829036,3.466453545029926,0.0010476415958402556,0.0514460504330621
Zm00001d043785,1.0591073420152144,3.5037131298025095,0.0010483275559442756,0.0514460504330621
Zm00001d047367,1.5504847208915655,3.4877495491859127,0.0010483598078910971,0.0514460504330621
Zm00001d007655,-1.3223177150553687,-3.4658005427659693,0.001048919766085366,0.0514460504330621
Zm00001d035444,1.3102823011183464,3.4558180389044146,0.001054947393907555,0.0514460504330621
Zm00001d032428,0.5407262272699684,3.5256557265954567,0.0010580302482553665,0.0514460504330621
Zm00001d023314,-1.1302257932268542,-3.485039811587338,0.0010588763828160992,0.0514460504330621
Zm00001d007930,-1.0862325426537724,-3.561233527697383,0.0010589248183050985,0.0514460504330621
Zm00001d052076,-1.6153484189168354,-3.462546963927715,0.001062957170585588,0.0514460504330621
Zm00001d004635,-0.8347908875342476,-3.4563982783473897,0.00106310924106951,0.0514460504330621
Zm00001d032220,1.470481209993222,3.468102151409057,0.001068821619326308,0.0514460504330621
Zm00001d039982,-0.5631028545133382,-3.5076179196914414,0.0010701376181200175,0.0514460504330621
Zm00001d038211,1.7444520109945998,3.4562857017137696,0.0010711168945874484,0.0514460504330621
Zm00001d007090,-0.8339318164634313,-3.4660870700085864,0.0010714957396005822,0.0514460504330621
Zm00001d047876,1.1459536684123757,3.486128370005167,0.0010756391229509799,0.05153072913358522
Zm00001d024509,-0.9771169941638371,-3.5078295217878623,0.001078067302366724,0.05153304495684115
Zm00001d029994,-1.5425425395652408,-3.453024376120136,0.0010935610260092217,0.05214295797120493
Zm00001d001858,-1.1615621408887464,-3.4491706214993076,0.0010968423892387593,0.05214295797120493
Zm00001d027045,0.48786276370483994,3.5577461268558754,0.0010987487986555504,0.05214295797120493
Zm00001d044593,0.243456624685348,3.4809149683000555,0.0011025025967104998,0.05214295797120493
Zm00001d047995,1.6071976289158392,3.479799906557235,0.0011028666643951167,0.05214295797120493
Zm00001d003505,-1.024495009999066,-3.4743337475877416,0.001114334752712093,0.052376558207173234
Zm00001d012561,0.9015620417985621,3.4863920587632227,0.0011170385793250431,0.052376558207173234
Zm00001d007781,-0.7277378449094684,-3.529138616836924,0.001118223591152576,0.052376558207173234
Zm00001d000316,-1.0609877770231098,-3.5254117099681057,0.0011202984011717564,0.052376558207173234
Zm00001d012994,-1.128877572951975,-3.4891940757812607,0.001121258815713559,0.052376558207173234
Zm00001d021225,0.3556814727918125,3.494888832982074,0.0011223202645298043,0.052376558207173234
Zm00001d034633,-0.8253565235072751,-3.4878973604011714,0.0011252574312136119,0.05240069766774097
Zm00001d007763,1.1222633499998844,3.559050457700986,0.0011307281166582995,0.05250770782396511
Zm00001d028815,-1.164439099477299,-3.4526985630217286,0.0011324050777589225,0.05250770782396511
Zm00001d025297,-0.9439085772401903,-3.563255050073024,0.0011409064107833,0.05278886200662731
