Gene,log2FC_RvS,t,p_welch,FDR_welch,p_wilcoxon,FDR_wilcoxon
Zm00001d039415,0.1947589599385508,1.0256017966692523,0.309248987066,0.6091583340241212,0.6569453454970497,0.8446230842895555
Zm00001d043863,0.2233906439134028,1.022961304772608,0.30937535627548285,0.6093066451884328,0.1517027094155336,0.4328024334234472
Zm00001d008602,-0.2044757036132685,-1.0234007126126583,0.30938055619501337,0.6093066451884328,0.4286366262621909,0.7051354178440691
Zm00001d032932,0.3118764253043833,1.0240135809734663,0.3094851391927962,0.6094571848018197,0.6922795686000622,0.8606890841399637
Zm00001d017952,0.13759597989216876,1.0236268449655772,0.30963968296310906,0.6097060739186291,0.7184101195358701,0.8751872139763561
Zm00001d029974,0.17971736717159503,1.0223621242472898,0.30974855256738304,0.609864989752147,0.3333332761727221,0.6289098860542063
Zm00001d008689,-0.19478274284841746,-1.0224275024358656,0.30983266361138406,0.6099357781063822,0.23166339571073757,0.5290486364396025
Zm00001d003817,-0.24623242712098437,-1.021982194017123,0.30986184747799783,0.6099357781063822,0.44944066063941257,0.719410708566369
Zm00001d042305,-0.20183909449817783,-1.0219049264361377,0.3098690078021756,0.6099357781063822,0.36968490584440705,0.6607095535783089
Zm00001d029004,-0.16673796131578467,-1.0234095011761266,0.3099437684279362,0.6100103041776139,0.5151685316775404,0.7621931801684517
Zm00001d029139,-0.29764820247277024,-1.022058919542917,0.30999036688614545,0.6100103041776139,0.5323473810456165,0.7727208867919145
Zm00001d041983,-0.19258285848124101,-1.021696974274917,0.3100038790990148,0.6100103041776139,0.6411286382889307,0.8360230960802424
Zm00001d023910,0.15117791567081806,1.0214539288366744,0.3100195528528051,0.6100103041776139,0.12486181810405839,0.39488211030017234
Zm00001d009774,0.2058687643413455,1.0217284192444496,0.310165034546179,0.6102411101274723,0.14190820620332706,0.4193341016821567
Zm00001d038412,0.2530244906285408,1.0221285579917245,0.3102064245186196,0.6102480182355222,0.5556950890854189,0.7875014043884595
Zm00001d024645,-0.2290867263625449,-1.0215392960306098,0.3103064007394894,0.6102480182355222,0.41340797614006264,0.6935721945716987
Zm00001d025619,0.1577748711560618,1.0210981541228505,0.3103347169997563,0.6102480182355222,0.34668566642172116,0.6401578767541528
Zm00001d006687,0.3410713194185486,1.0221775160233535,0.3103663002624446,0.6102480182355222,0.9369111799870264,0.9756131133175798
Zm00001d047000,-0.22219463960333852,-1.0207878543021511,0.3103742420694294,0.6102480182355222,0.3512111074451053,0.6443383309850301
Zm00001d053697,0.15563425412653098,1.021032202361275,0.31039707670010264,0.6102480182355222,0.2872544808583313,0.5880325702879851
Zm00001d046136,0.2622745999671392,1.0215586560660692,0.31040274112355765,0.6102480182355222,0.24212141255082453,0.541901505671892
Zm00001d048308,0.2999638934283504,1.0210604666689802,0.3104063690165013,0.6102480182355222,0.3557738040885756,0.647987715849442
Zm00001d048550,0.1909385664892711,1.0214321583171944,0.3104221816229924,0.6102480182355222,0.6099848603864306,0.8192911652901481
Zm00001d011051,0.16882534786860237,1.021246319487422,0.3104905414300593,0.6102934552315525,0.6922795686000622,0.8606890841399637
Zm00001d040178,-0.1711766797835308,-1.024915165537477,0.3105016623388757,0.6102934552315525,0.7184101195358701,0.8751872139763561
Zm00001d022546,0.2182801961809706,1.0202790610063444,0.3105615694436747,0.6103338938863491,0.21333175751792877,0.5116276306670982
Zm00001d024258,-0.12449556027725206,-1.020024355105907,0.3106827887783955,0.6103338938863491,0.5381374405675594,0.7772697530716337
Zm00001d050893,-0.16035026610570124,-1.0199810625572623,0.3107187661284128,0.6103338938863491,0.20222513188879532,0.49608961209017494
Zm00001d044517,-0.16466777919630204,-1.0199343438853103,0.31072380128233273,0.6103338938863491,0.2182241576796602,0.5151450899809618
Zm00001d014673,0.09798276521197913,1.0201671708295852,0.3107496605732497,0.6103338938863491,0.5208626605412987,0.7654920626687445
Zm00001d003024,0.17177712638971931,1.0199011045787865,0.310754220631146,0.6103338938863491,0.23859912460624888,0.5375182526241898
Zm00001d029420,-0.10536580283640529,-1.020324384013984,0.31076376811704465,0.6103338938863491,0.07858625460616987,0.31298634490380767
Zm00001d022776,-0.2839404218561602,-1.0206702128139253,0.3107836260155269,0.6103338938863491,0.666510263724641,0.8477305874122394
Zm00001d040996,0.2564556393004743,1.0201833912001197,0.3108273168423099,0.6103338938863491,0.5439589341698693,0.780679133119986
Zm00001d026270,-0.16782719222613363,-1.0215535478549072,0.3108282356468817,0.6103338938863491,0.6285910988397988,0.8292117973973196
Zm00001d009403,0.24381239971939817,1.0198433952832406,0.31085330731783417,0.6103338938863491,0.24568012181702115,0.5466458444128418
Zm00001d006845,0.18111919568357993,1.0206615873472868,0.310886840569454,0.6103338938863491,0.5038780186629115,0.7556599914209214
Zm00001d038266,0.21374873587702892,1.0209150496819464,0.3108886510375187,0.6103338938863491,0.30142504989735885,0.602293811061863
Zm00001d021224,0.18462617910175094,1.0197325081673916,0.31095383599579585,0.6104065238557668,0.561609167314396,0.7909648721317678
Zm00001d018141,0.2356526898425919,1.0192880141993441,0.31103060269098115,0.6104727292224001,0.29529593094017215,0.5952651357827674
Zm00001d007881,0.2253945479234154,1.0197582287165519,0.3110622943518161,0.6104727292224001,0.37914418619718193,0.6678044743707318
Zm00001d019388,0.18572468676330373,1.0206112044043303,0.31108856104269256,0.6104727292224001,0.7448742128525816,0.8880419647145186
Zm00001d019699,0.17131963249147475,1.0222763544176643,0.31110033097668727,0.6104727292224001,0.005909620834058019,0.08374799053710232
Zm00001d004775,-0.1485114835885618,-1.019047848722012,0.3111660558300101,0.6105320601953477,0.16465969660579216,0.4503082937991694
Zm00001d005547,-0.23951839680828346,-1.0202852876975905,0.3111869561455644,0.6105320601953477,0.34668566642172116,0.6401578767541528
Zm00001d022456,0.31127247501274846,1.0188464387909069,0.3113008819234642,0.6107002443532066,0.2678024113985792,0.5694778961430652
Zm00001d048533,0.18180605721431986,1.0188933521393058,0.3114993961292283,0.6110343259156,0.3985044203150174,0.6838813375734178
Zm00001d005784,0.0987727160299891,1.018523473089347,0.31167134583133976,0.6112715620279606,0.5675535135241631,0.7946850166086147
Zm00001d013079,-0.1821330566617969,-1.019398586908513,0.31169736237658136,0.6112715620279606,0.6729172550709903,0.850832082290507
Zm00001d024406,-0.1699249778954668,-1.018823299414547,0.3117050239176476,0.6112715620279606,0.3160535817382474,0.6144571968899272
Zm00001d032016,0.273120261540581,1.0173644769044454,0.31193724418419455,0.6116494629611633,0.13953717213886302,0.416132478376937
Zm00001d047597,0.1886301795006542,1.0180440745125923,0.31195421949492413,0.6116494629611633,0.0727928237908172,0.3021383565969629
Zm00001d006835,0.2375896725372737,1.017437792707957,0.3119975423268927,0.6116790205112299,0.20535455038340467,0.5005343802343815
Zm00001d033291,0.18528682514826222,1.0181014095360033,0.3121342342440914,0.6118652990507587,0.030502231487438913,0.19267658128033904
Zm00001d045582,-0.2295902681188977,-1.0169804971832166,0.3121613528385662,0.6118652990507587,0.3034867807545636,0.6030191549329528
Zm00001d038269,0.12008965269002192,1.0174418446298468,0.3121773263098172,0.6118652990507587,0.4009656276022415,0.6872880313543052
Zm00001d052357,-0.16034550941778392,-1.0197243706078134,0.31221648969753496,0.611886674623081,0.5323473810456165,0.7727208867919145
Zm00001d013265,-0.1028719141212342,-1.0165648162199261,0.31232665103854507,0.6120464215246059,0.33774671695857583,0.6328805303756492
Zm00001d015225,-0.21856005025635294,-1.0164020005903107,0.3123924655421506,0.6120464215246059,0.3224632994268849,0.6217860124816682
Zm00001d043573,-0.13188087733630915,-1.016503896386678,0.3123927031976294,0.6120464215246059,0.29529593094017215,0.5952651357827674
Zm00001d005454,-0.1465581120382392,-1.0164766817426545,0.31249712956776493,0.6120464215246059,0.5705369413635367,0.7979421373279866
Zm00001d053124,0.23448428548232148,1.0163455192943014,0.3125072408779702,0.6120464215246059,0.11954898990717555,0.3853973243188893
Zm00001d002718,0.17130433290807345,1.016297168942085,0.31251443933532974,0.6120464215246059,0.2117186830300024,0.5083783945810237
Zm00001d019568,-0.2554139658222887,-1.0173350517170976,0.31251861260391167,0.6120464215246059,0.8396985547246492,0.9323095166901274
Zm00001d010658,-0.19851275260620593,-1.01613111120199,0.3125380572203161,0.6120464215246059,0.1529623709898489,0.4359367177433783
Zm00001d009707,-0.31723187613691595,-1.0176696081690786,0.3125523842809223,0.6120464215246059,0.43896784421056967,0.7121223927581417
Zm00001d005468,-0.24114884969687633,-1.0166358284142005,0.3125833996132393,0.6120518071457711,0.4600537322797361,0.7260935509318809
Zm00001d052772,0.14838631155727816,1.0163576715307239,0.3126532756297279,0.6121084317806147,0.3743960720295568,0.6644678750699142
Zm00001d007962,-0.26493270570149186,-1.0163316377309168,0.312678335401746,0.6121084317806147,0.4600537322797361,0.7260935509318809
Zm00001d001806,-0.25631372688438114,-1.0161585917212288,0.3126971216568375,0.6121084317806147,0.33774671695857583,0.6328805303756492
Zm00001d048450,0.24897581991296924,1.0159537493227653,0.3127613169061899,0.6121372172792041,0.17282418341449057,0.46093544373166384
Zm00001d054074,-0.2546894688615504,-1.0155666719139032,0.3127914948725139,0.6121372172792041,0.2932715717554123,0.5951736283778536
Zm00001d046186,0.3189332625262029,1.0163290936923486,0.3128234307696761,0.6121372172792041,0.3203173692293426,0.6185261559918125
Zm00001d013736,0.24587296181827156,1.0163323162803255,0.31284039683625997,0.6121372172792041,0.16465969660579216,0.4503082937991694
Zm00001d046072,-0.1746088522438528,-1.0154278787568927,0.31285317186796674,0.6121372172792041,0.5038780186629115,0.7556599914209214
Zm00001d023530,0.16010905514697954,1.0159215269293964,0.3128822322763913,0.6121387656047141,0.5381374405675594,0.7772697530716337
Zm00001d032550,0.22248358961180248,1.0158459181832318,0.3129413921451968,0.612162717985372,0.06349766028846605,0.2821047057625039
Zm00001d043914,-0.1772631044097599,-1.016466961346586,0.31297073762732264,0.612162717985372,0.2565757392844268,0.5570932576421315
Zm00001d052997,-0.18747513692226558,-1.0162107643054052,0.31297928562002647,0.612162717985372,0.4927194655350008,0.7475196039161288
Zm00001d001937,-0.1867863387613058,-1.0167272763915853,0.3130568985782252,0.6122592198169156,0.23511315487195095,0.5332712114378575
Zm00001d051138,0.1908957266180531,1.0149608826242515,0.3131873271968051,0.6123974144186155,0.2215302389156275,0.5186523725244889
Zm00001d032828,0.31480176301355955,1.0150005876918,0.31319467265915546,0.6123974144186155,0.2215302389156275,0.5186523725244889
Zm00001d022845,0.16773610143419432,1.01531542394668,0.3132404455022324,0.6123974144186155,0.7053013909955342,0.867662556562737
Zm00001d004435,0.12088362812608178,1.0160222144013438,0.31324068357350077,0.6123974144186155,0.9649253577790651,0.9847532141270561
Zm00001d024037,0.2292655769710692,1.0161192908150245,0.31333672225778547,0.6125110278736753,0.9649253577790651,0.9847532141270561
Zm00001d042835,-0.3724516386501623,-1.0143796758672898,0.31335536929826246,0.6125110278736753,0.6442792695033579,0.8391946444541959
Zm00001d013895,-0.1382204889493775,-1.015266365758734,0.31346648401467275,0.6126729167662898,0.7316022521827568,0.8815377646633695
Zm00001d037774,0.2863161655729405,1.015103189157341,0.313571147005182,0.6128221676218603,0.21495368347319055,0.5121143208195036
Zm00001d008177,0.23158740527040678,1.015330776196523,0.31362744827285755,0.612847157206579,0.6922795686000622,0.8606890841399637
Zm00001d036382,0.1366062164653234,1.0140356370200712,0.31364053736784464,0.612847157206579,0.4337844555831579,0.708383755746433
Zm00001d010852,-0.20745364978577552,-1.016481795799466,0.31368167366038463,0.6128722332799755,0.5439589341698693,0.780679133119986
Zm00001d024841,-0.1713042881720659,-1.013777889740493,0.31379481541093107,0.6130379766247115,0.41844824489121835,0.6970060226826493
Zm00001d034643,-0.43142135316030483,-1.0136966389267217,0.3138461139770017,0.6130828824589982,0.132606865680572,0.40683891604521194
Zm00001d017719,-0.2689516290122136,-1.0136787023069003,0.3138804065982178,0.6130945629151912,0.17843296817282306,0.46833787791688614
Zm00001d043141,-0.3127217784755838,-1.0129517408246247,0.31406608775964345,0.6134019179532173,0.2215302389156275,0.5186523725244889
Zm00001d050310,-0.20171319321362624,-1.0142110385615482,0.3141069534798379,0.6134264042796185,0.4235245077244938,0.7008252858219615
Zm00001d009183,0.1734307709456513,1.0135584959527228,0.3141631579753245,0.613468629700083,0.3224632994268849,0.6217860124816682
Zm00001d013209,-0.23079679125576458,-1.0133354013333562,0.3142000510567019,0.613468629700083,0.666510263724641,0.8477305874122394
Zm00001d042918,0.2303245301139274,1.0139115716603913,0.3142234214115072,0.613468629700083,0.019314663033992374,0.15066272094310912
Zm00001d033553,0.2224410952045739,1.0127755934075868,0.31425508147034587,0.613468629700083,0.5095069010795092,0.7589504324121684
Zm00001d042243,-0.10745909491634309,-1.0127758598333674,0.3142738871055301,0.613468629700083,0.6987794006209178,0.863662622205785
Zm00001d018439,-0.20955614919732568,-1.0143488981626205,0.3144388974603079,0.613468629700083,0.3160535817382474,0.6144571968899272
Zm00001d009571,-0.2000120546205082,-1.0127413262492695,0.3144498514967379,0.613468629700083,0.3839291679987328,0.6717519557081899
Zm00001d028094,0.0950161761507271,1.012375561478923,0.3144623845236601,0.613468629700083,0.43896784421056967,0.7121223927581417
Zm00001d042262,-0.17794421624968315,-1.014009800909271,0.31447967221354217,0.613468629700083,0.5208626605412987,0.7654920626687445
Zm00001d013590,-0.11459677507031873,-1.0121285724958216,0.3144893169175916,0.613468629700083,0.0912979191413202,0.33690612492947297
Zm00001d018417,-0.1390023374223689,-1.0121789625547737,0.31450117914986425,0.613468629700083,0.4337844555831579,0.708383755746433
Zm00001d032464,-0.16216673871697584,-1.0119482825436992,0.31450577633884946,0.613468629700083,0.3311405760945638,0.6284415455522949
Zm00001d040628,0.3084534158601846,1.0123083569250086,0.3145068567325608,0.613468629700083,0.4654124152302127,0.729816817973425
Zm00001d023000,0.3151199252819441,1.0127464215560031,0.3145252021303372,0.613468629700083,0.8431376165773429,0.9351069283362619
Zm00001d018634,0.22125818227683647,1.0120199631594593,0.31458665858575957,0.6135332347127838,0.36968490584440705,0.6607095535783089
Zm00001d002111,-0.4480023527674133,-1.0117494879932776,0.3146200337553166,0.6135430665469763,0.1529623709898489,0.4359367177433783
Zm00001d036804,-0.11755777627198483,-1.0115964494783851,0.31468012849637544,0.6135763690351688,0.2492753509193084,0.5502914108274752
Zm00001d017387,0.17539690896349758,1.0123699070343692,0.3147284040452451,0.6135763690351688,0.7952919861224752,0.9145824962885539
Zm00001d044111,0.17000068610323027,1.0124625582246032,0.3147443209002953,0.6135763690351688,0.4708056105205918,0.7329660428652595
Zm00001d023337,-0.1928469672854205,-1.0124385949580716,0.3147504529067449,0.6135763690351688,0.41844824489121835,0.6970060226826493
Zm00001d037332,0.12440830043339446,1.0123396470843342,0.31479040478677767,0.6135877023324221,0.5095069010795092,0.7589504324121684
Zm00001d039771,0.24233027128692974,1.0113571450632715,0.31481293862165,0.6135877023324221,0.3936093813355406,0.6796824197320411
Zm00001d052288,0.14243490805316927,1.011609896535521,0.3149227231350673,0.613746435673364,0.529464225462943,0.7724192102792271
Zm00001d050302,-0.16576837228670582,-1.0109396956361556,0.3150196949165664,0.613880172221322,0.20222513188879532,0.49608961209017494
Zm00001d053674,-0.2632203502691848,-1.0107652036308528,0.3150762497755823,0.6139351311653432,0.24568012181702115,0.5466458444128418
Zm00001d014861,0.23449949034867257,1.0111435613834265,0.3151348913668543,0.6139941459112708,0.11340923465041991,0.3760164702373592
Zm00001d007186,-0.21181644921359766,-1.0114943089514963,0.31516970669888117,0.6140067322408973,0.6285910988397988,0.8292117973973196
Zm00001d031892,0.21878005758931218,1.0103769123337671,0.315297920084571,0.6141930756056609,0.19913061472690052,0.4929660833767353
Zm00001d013047,-0.3279113545573136,-1.0108303958214255,0.3153220846729534,0.6141930756056609,0.4547297526262566,0.7230132949092415
